Tank,date_time2,Date,Time,Status,day,month,Cohort,Zub_temp,Target.temp,meanTemp,Day
4,2022-02-08 21:00:00,2022-02-08,21:00:00,Apo,8,Feb,LD,26.791263,27,26.41,9
4,2022-02-08 21:00:00,2022-02-08,21:00:00,Symb,8,Feb,LD,26.60793,27,26.41,9
4,2022-02-08 22:00:00,2022-02-08,22:00:00,Apo,8,Feb,LD,26.8876546666667,27,26.41,9
4,2022-02-08 22:00:00,2022-02-08,22:00:00,Symb,8,Feb,LD,26.7043216666667,27,26.41,9
4,2022-02-08 23:00:00,2022-02-08,23:00:00,Apo,8,Feb,LD,26.8410713333333,27,26.41,9
4,2022-02-08 23:00:00,2022-02-08,23:00:00,Symb,8,Feb,LD,26.6577383333333,27,26.41,9
4,2022-02-09 00:00:00,2022-02-09,00:00:00,Apo,9,Feb,LD,26.8004463333333,27,26.41,10
4,2022-02-09 00:00:00,2022-02-09,00:00:00,Symb,9,Feb,LD,26.6171133333333,27,26.41,10
4,2022-02-09 01:00:00,2022-02-09,01:00:00,Apo,9,Feb,LD,26.793763,27,26.41,10
4,2022-02-09 01:00:00,2022-02-09,01:00:00,Symb,9,Feb,LD,26.61043,27,26.41,10
4,2022-02-09 02:00:00,2022-02-09,02:00:00,Apo,9,Feb,LD,26.8776713333333,27,26.41,10
4,2022-02-09 02:00:00,2022-02-09,02:00:00,Symb,9,Feb,LD,26.6943383333333,27,26.41,10
4,2022-02-09 03:00:00,2022-02-09,03:00:00,Apo,9,Feb,LD,26.8493463333333,27,26.41,10
4,2022-02-09 03:00:00,2022-02-09,03:00:00,Symb,9,Feb,LD,26.6660133333333,27,26.41,10
4,2022-02-09 04:00:00,2022-02-09,04:00:00,Apo,9,Feb,LD,26.8096046666667,27,26.41,10
4,2022-02-09 04:00:00,2022-02-09,04:00:00,Symb,9,Feb,LD,26.6262716666667,27,26.41,10
4,2022-02-09 05:00:00,2022-02-09,05:00:00,Apo,9,Feb,LD,26.853588,27,26.41,10
4,2022-02-09 05:00:00,2022-02-09,05:00:00,Symb,9,Feb,LD,26.670255,27,26.41,10
4,2022-02-09 06:00:00,2022-02-09,06:00:00,Apo,9,Feb,LD,26.9798963333333,27,26.41,10
4,2022-02-09 06:00:00,2022-02-09,06:00:00,Symb,9,Feb,LD,26.7965633333333,27,26.41,10
4,2022-02-09 07:00:00,2022-02-09,07:00:00,Apo,9,Feb,LD,26.9867046666667,27,26.41,10
4,2022-02-09 07:00:00,2022-02-09,07:00:00,Symb,9,Feb,LD,26.8033716666667,27,26.41,10
4,2022-02-09 08:00:00,2022-02-09,08:00:00,Apo,9,Feb,LD,26.913471333333302,27,26.41,10
4,2022-02-09 08:00:00,2022-02-09,08:00:00,Symb,9,Feb,LD,26.7301383333333,27,26.41,10
4,2022-02-09 09:00:00,2022-02-09,09:00:00,Apo,9,Feb,LD,26.964938,27,26.41,10
4,2022-02-09 09:00:00,2022-02-09,09:00:00,Symb,9,Feb,LD,26.781605,27,26.41,10
4,2022-02-09 10:00:00,2022-02-09,10:00:00,Apo,9,Feb,LD,26.9701546666667,27,26.41,10
4,2022-02-09 10:00:00,2022-02-09,10:00:00,Symb,9,Feb,LD,26.7868216666667,27,26.41,10
4,2022-02-09 11:00:00,2022-02-09,11:00:00,Apo,9,Feb,LD,26.938263,27,26.41,10
4,2022-02-09 11:00:00,2022-02-09,11:00:00,Symb,9,Feb,LD,26.75493,27,26.41,10
4,2022-02-09 12:00:00,2022-02-09,12:00:00,Apo,9,Feb,LD,26.9859546666667,27,26.41,10
4,2022-02-09 12:00:00,2022-02-09,12:00:00,Symb,9,Feb,LD,26.8026216666667,27,26.41,10
4,2022-02-09 13:00:00,2022-02-09,13:00:00,Apo,9,Feb,LD,26.9233296666667,27,26.41,10
4,2022-02-09 13:00:00,2022-02-09,13:00:00,Symb,9,Feb,LD,26.7399966666667,27,26.41,10
4,2022-02-09 14:00:00,2022-02-09,14:00:00,Apo,9,Feb,LD,27.0041963333333,27,26.41,10
4,2022-02-09 14:00:00,2022-02-09,14:00:00,Symb,9,Feb,LD,26.8208633333333,27,26.41,10
4,2022-02-09 15:00:00,2022-02-09,15:00:00,Apo,9,Feb,LD,26.8760046666667,27,26.41,10
4,2022-02-09 15:00:00,2022-02-09,15:00:00,Symb,9,Feb,LD,26.6926716666667,27,26.41,10
4,2022-02-09 16:00:00,2022-02-09,16:00:00,Apo,9,Feb,LD,27.0148463333333,27,26.41,10
4,2022-02-09 16:00:00,2022-02-09,16:00:00,Symb,9,Feb,LD,26.8315133333333,27,26.41,10
4,2022-02-09 17:00:00,2022-02-09,17:00:00,Apo,9,Feb,LD,26.9717713333333,27,26.41,10
4,2022-02-09 17:00:00,2022-02-09,17:00:00,Symb,9,Feb,LD,26.7884383333333,27,26.41,10
4,2022-02-09 18:00:00,2022-02-09,18:00:00,Apo,9,Feb,LD,26.8037296666667,27,26.41,10
4,2022-02-09 18:00:00,2022-02-09,18:00:00,Symb,9,Feb,LD,26.6203966666667,27,26.41,10
4,2022-02-09 19:00:00,2022-02-09,19:00:00,Apo,9,Feb,LD,26.8020963333333,27,26.41,10
4,2022-02-09 19:00:00,2022-02-09,19:00:00,Symb,9,Feb,LD,26.6187633333333,27,26.41,10
4,2022-02-09 20:00:00,2022-02-09,20:00:00,Apo,9,Feb,LD,26.8468713333333,27,26.41,10
4,2022-02-09 20:00:00,2022-02-09,20:00:00,Symb,9,Feb,LD,26.6635383333333,27,26.41,10
4,2022-02-09 21:00:00,2022-02-09,21:00:00,Apo,9,Feb,LD,26.8734963333333,27,26.41,10
4,2022-02-09 21:00:00,2022-02-09,21:00:00,Symb,9,Feb,LD,26.6901633333333,27,26.41,10
4,2022-02-09 22:00:00,2022-02-09,22:00:00,Apo,9,Feb,LD,26.823638,27,26.41,10
4,2022-02-09 22:00:00,2022-02-09,22:00:00,Symb,9,Feb,LD,26.640305,27,26.41,10
4,2022-02-09 23:00:00,2022-02-09,23:00:00,Apo,9,Feb,LD,26.772163,27,26.41,10
4,2022-02-09 23:00:00,2022-02-09,23:00:00,Symb,9,Feb,LD,26.58883,27,26.41,10
4,2022-02-10 00:00:00,2022-02-10,00:00:00,Apo,10,Feb,LD,26.834463,27,26.41,11
4,2022-02-10 00:00:00,2022-02-10,00:00:00,Symb,10,Feb,LD,26.65113,27,26.41,11
4,2022-02-10 01:00:00,2022-02-10,01:00:00,Apo,10,Feb,LD,26.8818213333333,27,26.41,11
4,2022-02-10 01:00:00,2022-02-10,01:00:00,Symb,10,Feb,LD,26.6984883333333,27,26.41,11
4,2022-02-10 02:00:00,2022-02-10,02:00:00,Apo,10,Feb,LD,26.8286546666667,27,26.41,11
4,2022-02-10 02:00:00,2022-02-10,02:00:00,Symb,10,Feb,LD,26.6453216666667,27,26.41,11
4,2022-02-10 03:00:00,2022-02-10,03:00:00,Apo,10,Feb,LD,26.7754796666667,27,26.41,11
4,2022-02-10 03:00:00,2022-02-10,03:00:00,Symb,10,Feb,LD,26.5921466666667,27,26.41,11
4,2022-02-10 04:00:00,2022-02-10,04:00:00,Apo,10,Feb,LD,26.825313,27,26.41,11
4,2022-02-10 04:00:00,2022-02-10,04:00:00,Symb,10,Feb,LD,26.64198,27,26.41,11
4,2022-02-10 05:00:00,2022-02-10,05:00:00,Apo,10,Feb,LD,26.9607213333333,27,26.41,11
4,2022-02-10 05:00:00,2022-02-10,05:00:00,Symb,10,Feb,LD,26.7773883333333,27,26.41,11
4,2022-02-10 06:00:00,2022-02-10,06:00:00,Apo,10,Feb,LD,26.936913,27,26.41,11
4,2022-02-10 06:00:00,2022-02-10,06:00:00,Symb,10,Feb,LD,26.75358,27,26.41,11
4,2022-02-10 07:00:00,2022-02-10,07:00:00,Apo,10,Feb,LD,26.8934796666667,27,26.41,11
4,2022-02-10 07:00:00,2022-02-10,07:00:00,Symb,10,Feb,LD,26.7101466666667,27,26.41,11
4,2022-02-10 08:00:00,2022-02-10,08:00:00,Apo,10,Feb,LD,26.9866046666667,27,26.41,11
4,2022-02-10 08:00:00,2022-02-10,08:00:00,Symb,10,Feb,LD,26.8032716666667,27,26.41,11
4,2022-02-10 09:00:00,2022-02-10,09:00:00,Apo,10,Feb,LD,26.9391713333333,27,26.41,11
4,2022-02-10 09:00:00,2022-02-10,09:00:00,Symb,10,Feb,LD,26.7558383333333,27,26.41,11
4,2022-02-10 10:00:00,2022-02-10,10:00:00,Apo,10,Feb,LD,26.963513,27,26.41,11
4,2022-02-10 10:00:00,2022-02-10,10:00:00,Symb,10,Feb,LD,26.78018,27,26.41,11
4,2022-02-10 11:00:00,2022-02-10,11:00:00,Apo,10,Feb,LD,26.898438,27,26.41,11
4,2022-02-10 11:00:00,2022-02-10,11:00:00,Symb,10,Feb,LD,26.715105,27,26.41,11
4,2022-02-10 12:00:00,2022-02-10,12:00:00,Apo,10,Feb,LD,26.9708796666667,27,26.41,11
4,2022-02-10 12:00:00,2022-02-10,12:00:00,Symb,10,Feb,LD,26.7875466666667,27,26.41,11
4,2022-02-10 13:00:00,2022-02-10,13:00:00,Apo,10,Feb,LD,26.996538,27,26.41,11
4,2022-02-10 13:00:00,2022-02-10,13:00:00,Symb,10,Feb,LD,26.813205,27,26.41,11
4,2022-02-10 14:00:00,2022-02-10,14:00:00,Apo,10,Feb,LD,26.958463,27,26.41,11
4,2022-02-10 14:00:00,2022-02-10,14:00:00,Symb,10,Feb,LD,26.77513,27,26.41,11
4,2022-02-10 15:00:00,2022-02-10,15:00:00,Apo,10,Feb,LD,26.9193046666667,27,26.41,11
4,2022-02-10 15:00:00,2022-02-10,15:00:00,Symb,10,Feb,LD,26.7359716666667,27,26.41,11
4,2022-02-10 16:00:00,2022-02-10,16:00:00,Apo,10,Feb,LD,26.8926546666667,27,26.41,11
4,2022-02-10 16:00:00,2022-02-10,16:00:00,Symb,10,Feb,LD,26.7093216666667,27,26.41,11
4,2022-02-10 17:00:00,2022-02-10,17:00:00,Apo,10,Feb,LD,26.936788,27,26.41,11
4,2022-02-10 17:00:00,2022-02-10,17:00:00,Symb,10,Feb,LD,26.753455,27,26.41,11
4,2022-02-10 18:00:00,2022-02-10,18:00:00,Apo,10,Feb,LD,26.8826546666667,27,26.41,11
4,2022-02-10 18:00:00,2022-02-10,18:00:00,Symb,10,Feb,LD,26.6993216666667,27,26.41,11
4,2022-02-10 19:00:00,2022-02-10,19:00:00,Apo,10,Feb,LD,26.8468963333333,27,26.41,11
4,2022-02-10 19:00:00,2022-02-10,19:00:00,Symb,10,Feb,LD,26.6635633333333,27,26.41,11
4,2022-02-10 20:00:00,2022-02-10,20:00:00,Apo,10,Feb,LD,26.822838,27,26.41,11
4,2022-02-10 20:00:00,2022-02-10,20:00:00,Symb,10,Feb,LD,26.639505,27,26.41,11
4,2022-02-10 21:00:00,2022-02-10,21:00:00,Apo,10,Feb,LD,26.777963,27,26.41,11
4,2022-02-10 21:00:00,2022-02-10,21:00:00,Symb,10,Feb,LD,26.59463,27,26.41,11
4,2022-02-10 22:00:00,2022-02-10,22:00:00,Apo,10,Feb,LD,26.8178296666667,27,26.41,11
4,2022-02-10 22:00:00,2022-02-10,22:00:00,Symb,10,Feb,LD,26.6344966666667,27,26.41,11
4,2022-02-10 23:00:00,2022-02-10,23:00:00,Apo,10,Feb,LD,26.8818213333333,27,26.41,11
4,2022-02-10 23:00:00,2022-02-10,23:00:00,Symb,10,Feb,LD,26.6984883333333,27,26.41,11
4,2022-02-11 00:00:00,2022-02-11,00:00:00,Apo,11,Feb,LD,26.8402296666667,27,26.41,12
4,2022-02-11 00:00:00,2022-02-11,00:00:00,Symb,11,Feb,LD,26.6568966666667,27,26.41,12
4,2022-02-11 01:00:00,2022-02-11,01:00:00,Apo,11,Feb,LD,26.7921463333333,27,26.41,12
4,2022-02-11 01:00:00,2022-02-11,01:00:00,Symb,11,Feb,LD,26.6088133333333,27,26.41,12
4,2022-02-11 02:00:00,2022-02-11,02:00:00,Apo,11,Feb,LD,26.7945713333333,27,26.41,12
4,2022-02-11 02:00:00,2022-02-11,02:00:00,Symb,11,Feb,LD,26.6112383333333,27,26.41,12
4,2022-02-11 03:00:00,2022-02-11,03:00:00,Apo,11,Feb,LD,26.868538,27,26.41,12
4,2022-02-11 03:00:00,2022-02-11,03:00:00,Symb,11,Feb,LD,26.685205,27,26.41,12
4,2022-02-11 04:00:00,2022-02-11,04:00:00,Apo,11,Feb,LD,26.851013,27,26.41,12
4,2022-02-11 04:00:00,2022-02-11,04:00:00,Symb,11,Feb,LD,26.66768,27,26.41,12
4,2022-02-11 05:00:00,2022-02-11,05:00:00,Apo,11,Feb,LD,26.8611963333333,27,26.41,12
4,2022-02-11 05:00:00,2022-02-11,05:00:00,Symb,11,Feb,LD,26.6778633333333,27,26.41,12
4,2022-02-11 06:00:00,2022-02-11,06:00:00,Apo,11,Feb,LD,26.8760296666667,27,26.41,12
4,2022-02-11 06:00:00,2022-02-11,06:00:00,Symb,11,Feb,LD,26.6926966666667,27,26.41,12
4,2022-02-11 07:00:00,2022-02-11,07:00:00,Apo,11,Feb,LD,26.9691546666667,27,26.41,12
4,2022-02-11 07:00:00,2022-02-11,07:00:00,Symb,11,Feb,LD,26.7858216666667,27,26.41,12
4,2022-02-11 08:00:00,2022-02-11,08:00:00,Apo,11,Feb,LD,26.9533296666667,27,26.41,12
4,2022-02-11 08:00:00,2022-02-11,08:00:00,Symb,11,Feb,LD,26.7699966666667,27,26.41,12
4,2022-02-11 09:00:00,2022-02-11,09:00:00,Apo,11,Feb,LD,26.9334963333333,27,26.41,12
4,2022-02-11 09:00:00,2022-02-11,09:00:00,Symb,11,Feb,LD,26.7501633333333,27,26.41,12
4,2022-02-11 10:00:00,2022-02-11,10:00:00,Apo,11,Feb,LD,27.3392046666667,27,26.41,12
4,2022-02-11 10:00:00,2022-02-11,10:00:00,Symb,11,Feb,LD,27.1558716666667,27,26.41,12
4,2022-02-11 11:00:00,2022-02-11,11:00:00,Apo,11,Feb,LD,27.944263,27,26.41,12
4,2022-02-11 11:00:00,2022-02-11,11:00:00,Symb,11,Feb,LD,27.76093,27,26.41,12
4,2022-02-11 12:00:00,2022-02-11,12:00:00,Apo,11,Feb,LD,27.923288,27,26.41,12
4,2022-02-11 12:00:00,2022-02-11,12:00:00,Symb,11,Feb,LD,27.739955,27,26.41,12
4,2022-02-11 13:00:00,2022-02-11,13:00:00,Apo,11,Feb,LD,27.9233463333333,27,26.41,12
4,2022-02-11 13:00:00,2022-02-11,13:00:00,Symb,11,Feb,LD,27.7400133333333,27,26.41,12
4,2022-02-11 14:00:00,2022-02-11,14:00:00,Apo,11,Feb,LD,27.915763,27,26.41,12
4,2022-02-11 14:00:00,2022-02-11,14:00:00,Symb,11,Feb,LD,27.73243,27,26.41,12
4,2022-02-11 15:00:00,2022-02-11,15:00:00,Apo,11,Feb,LD,27.9006213333333,27,26.41,12
4,2022-02-11 15:00:00,2022-02-11,15:00:00,Symb,11,Feb,LD,27.7172883333333,27,26.41,12
4,2022-02-11 16:00:00,2022-02-11,16:00:00,Apo,11,Feb,LD,27.893913,27,26.41,12
4,2022-02-11 16:00:00,2022-02-11,16:00:00,Symb,11,Feb,LD,27.71058,27,26.41,12
4,2022-02-11 17:00:00,2022-02-11,17:00:00,Apo,11,Feb,LD,27.899813,27,26.41,12
4,2022-02-11 17:00:00,2022-02-11,17:00:00,Symb,11,Feb,LD,27.71648,27,26.41,12
4,2022-02-11 18:00:00,2022-02-11,18:00:00,Apo,11,Feb,LD,27.831038,27,26.41,12
4,2022-02-11 18:00:00,2022-02-11,18:00:00,Symb,11,Feb,LD,27.647705,27,26.41,12
4,2022-02-11 19:00:00,2022-02-11,19:00:00,Apo,11,Feb,LD,27.8326463333333,27,26.41,12
4,2022-02-11 19:00:00,2022-02-11,19:00:00,Symb,11,Feb,LD,27.6493133333333,27,26.41,12
4,2022-02-11 20:00:00,2022-02-11,20:00:00,Apo,11,Feb,LD,27.8376796666667,27,26.41,12
4,2022-02-11 20:00:00,2022-02-11,20:00:00,Symb,11,Feb,LD,27.6543466666667,27,26.41,12
4,2022-02-11 21:00:00,2022-02-11,21:00:00,Apo,11,Feb,LD,27.838538,27,26.41,12
4,2022-02-11 21:00:00,2022-02-11,21:00:00,Symb,11,Feb,LD,27.655205,27,26.41,12
4,2022-02-11 22:00:00,2022-02-11,22:00:00,Apo,11,Feb,LD,27.825113,27,26.41,12
4,2022-02-11 22:00:00,2022-02-11,22:00:00,Symb,11,Feb,LD,27.64178,27,26.41,12
4,2022-02-11 23:00:00,2022-02-11,23:00:00,Apo,11,Feb,LD,27.8259213333333,27,26.41,12
4,2022-02-11 23:00:00,2022-02-11,23:00:00,Symb,11,Feb,LD,27.6425883333333,27,26.41,12
4,2022-02-12 00:00:00,2022-02-12,00:00:00,Apo,12,Feb,LD,27.8167546666667,27,26.41,13
4,2022-02-12 00:00:00,2022-02-12,00:00:00,Symb,12,Feb,LD,27.6334216666667,27,26.41,13
4,2022-02-12 01:00:00,2022-02-12,01:00:00,Apo,12,Feb,LD,27.8066963333333,27,26.41,13
4,2022-02-12 01:00:00,2022-02-12,01:00:00,Symb,12,Feb,LD,27.6233633333333,27,26.41,13
4,2022-02-12 02:00:00,2022-02-12,02:00:00,Apo,12,Feb,LD,27.8083213333333,27,26.41,13
4,2022-02-12 02:00:00,2022-02-12,02:00:00,Symb,12,Feb,LD,27.6249883333333,27,26.41,13
4,2022-02-12 03:00:00,2022-02-12,03:00:00,Apo,12,Feb,LD,27.8225796666667,27,26.41,13
4,2022-02-12 03:00:00,2022-02-12,03:00:00,Symb,12,Feb,LD,27.6392466666667,27,26.41,13
4,2022-02-12 04:00:00,2022-02-12,04:00:00,Apo,12,Feb,LD,27.7991296666667,27,26.41,13
4,2022-02-12 04:00:00,2022-02-12,04:00:00,Symb,12,Feb,LD,27.6157966666667,27,26.41,13
4,2022-02-12 05:00:00,2022-02-12,05:00:00,Apo,12,Feb,LD,27.870413,27,26.41,13
4,2022-02-12 05:00:00,2022-02-12,05:00:00,Symb,12,Feb,LD,27.68708,27,26.41,13
4,2022-02-12 06:00:00,2022-02-12,06:00:00,Apo,12,Feb,LD,27.920813,27,26.41,13
4,2022-02-12 06:00:00,2022-02-12,06:00:00,Symb,12,Feb,LD,27.73748,27,26.41,13
4,2022-02-12 07:00:00,2022-02-12,07:00:00,Apo,12,Feb,LD,27.924988,27,26.41,13
4,2022-02-12 07:00:00,2022-02-12,07:00:00,Symb,12,Feb,LD,27.741655,27,26.41,13
4,2022-02-12 08:00:00,2022-02-12,08:00:00,Apo,12,Feb,LD,27.9215963333333,27,26.41,13
4,2022-02-12 08:00:00,2022-02-12,08:00:00,Symb,12,Feb,LD,27.7382633333333,27,26.41,13
4,2022-02-12 09:00:00,2022-02-12,09:00:00,Apo,12,Feb,LD,27.9367213333333,27,26.41,13
4,2022-02-12 09:00:00,2022-02-12,09:00:00,Symb,12,Feb,LD,27.7533883333333,27,26.41,13
4,2022-02-12 10:00:00,2022-02-12,10:00:00,Apo,12,Feb,LD,27.9257963333333,27,26.41,13
4,2022-02-12 10:00:00,2022-02-12,10:00:00,Symb,12,Feb,LD,27.7424633333333,27,26.41,13
4,2022-02-12 11:00:00,2022-02-12,11:00:00,Apo,12,Feb,LD,27.9208213333333,27,26.41,13
4,2022-02-12 11:00:00,2022-02-12,11:00:00,Symb,12,Feb,LD,27.7374883333333,27,26.41,13
4,2022-02-12 12:00:00,2022-02-12,12:00:00,Apo,12,Feb,LD,27.8294213333333,27,26.41,13
4,2022-02-12 12:00:00,2022-02-12,12:00:00,Symb,12,Feb,LD,27.6460883333333,27,26.41,13
4,2022-02-12 13:00:00,2022-02-12,13:00:00,Apo,12,Feb,LD,27.929163,27,26.41,13
4,2022-02-12 13:00:00,2022-02-12,13:00:00,Symb,12,Feb,LD,27.74583,27,26.41,13
4,2022-02-12 14:00:00,2022-02-12,14:00:00,Apo,12,Feb,LD,27.466963,27,26.41,13
4,2022-02-12 14:00:00,2022-02-12,14:00:00,Symb,12,Feb,LD,27.28363,27,26.41,13
4,2022-02-12 15:00:00,2022-02-12,15:00:00,Apo,12,Feb,LD,26.910963,27,26.41,13
4,2022-02-12 15:00:00,2022-02-12,15:00:00,Symb,12,Feb,LD,26.72763,27,26.41,13
4,2022-02-12 16:00:00,2022-02-12,16:00:00,Apo,12,Feb,LD,26.9733463333333,27,26.41,13
4,2022-02-12 16:00:00,2022-02-12,16:00:00,Symb,12,Feb,LD,26.7900133333333,27,26.41,13
4,2022-02-12 17:00:00,2022-02-12,17:00:00,Apo,12,Feb,LD,26.9832546666667,27,26.41,13
4,2022-02-12 17:00:00,2022-02-12,17:00:00,Symb,12,Feb,LD,26.7999216666667,27,26.41,13
4,2022-02-12 18:00:00,2022-02-12,18:00:00,Apo,12,Feb,LD,26.8427463333333,27,26.41,13
4,2022-02-12 18:00:00,2022-02-12,18:00:00,Symb,12,Feb,LD,26.6594133333333,27,26.41,13
4,2022-02-12 19:00:00,2022-02-12,19:00:00,Apo,12,Feb,LD,26.8070713333333,27,26.41,13
4,2022-02-12 19:00:00,2022-02-12,19:00:00,Symb,12,Feb,LD,26.6237383333333,27,26.41,13
4,2022-02-12 20:00:00,2022-02-12,20:00:00,Apo,12,Feb,LD,26.792913,27,26.41,13
4,2022-02-12 20:00:00,2022-02-12,20:00:00,Symb,12,Feb,LD,26.60958,27,26.41,13
4,2022-02-12 21:00:00,2022-02-12,21:00:00,Apo,12,Feb,LD,26.8228546666667,27,26.41,13
4,2022-02-12 21:00:00,2022-02-12,21:00:00,Symb,12,Feb,LD,26.6395216666667,27,26.41,13
4,2022-02-12 22:00:00,2022-02-12,22:00:00,Apo,12,Feb,LD,26.8751796666667,27,26.41,13
4,2022-02-12 22:00:00,2022-02-12,22:00:00,Symb,12,Feb,LD,26.6918466666667,27,26.41,13
4,2022-02-12 23:00:00,2022-02-12,23:00:00,Apo,12,Feb,LD,26.8427046666667,27,26.41,13
4,2022-02-12 23:00:00,2022-02-12,23:00:00,Symb,12,Feb,LD,26.6593716666667,27,26.41,13
4,2022-02-13 00:00:00,2022-02-13,00:00:00,Apo,13,Feb,LD,26.8228963333333,27,26.41,14
4,2022-02-13 00:00:00,2022-02-13,00:00:00,Symb,13,Feb,LD,26.6395633333333,27,26.41,14
4,2022-02-13 01:00:00,2022-02-13,01:00:00,Apo,13,Feb,LD,26.7737963333333,27,26.41,14
4,2022-02-13 01:00:00,2022-02-13,01:00:00,Symb,13,Feb,LD,26.5904633333333,27,26.41,14
4,2022-02-13 02:00:00,2022-02-13,02:00:00,Apo,13,Feb,LD,26.8502463333333,27,26.41,14
4,2022-02-13 02:00:00,2022-02-13,02:00:00,Symb,13,Feb,LD,26.6669133333333,27,26.41,14
4,2022-02-13 03:00:00,2022-02-13,03:00:00,Apo,13,Feb,LD,26.8759963333333,27,26.41,14
4,2022-02-13 03:00:00,2022-02-13,03:00:00,Symb,13,Feb,LD,26.6926633333333,27,26.41,14
4,2022-02-13 04:00:00,2022-02-13,04:00:00,Apo,13,Feb,LD,26.829488,27,26.41,14
4,2022-02-13 04:00:00,2022-02-13,04:00:00,Symb,13,Feb,LD,26.646155,27,26.41,14
4,2022-02-13 05:00:00,2022-02-13,05:00:00,Apo,13,Feb,LD,26.8402713333333,27,26.41,14
4,2022-02-13 05:00:00,2022-02-13,05:00:00,Symb,13,Feb,LD,26.6569383333333,27,26.41,14
4,2022-02-13 06:00:00,2022-02-13,06:00:00,Apo,13,Feb,LD,26.9807213333333,27,26.41,14
4,2022-02-13 06:00:00,2022-02-13,06:00:00,Symb,13,Feb,LD,26.7973883333333,27,26.41,14
4,2022-02-13 07:00:00,2022-02-13,07:00:00,Apo,13,Feb,LD,26.9592713333333,27,26.41,14
4,2022-02-13 07:00:00,2022-02-13,07:00:00,Symb,13,Feb,LD,26.7759383333333,27,26.41,14
4,2022-02-13 08:00:00,2022-02-13,08:00:00,Apo,13,Feb,LD,26.915988,27,26.41,14
4,2022-02-13 08:00:00,2022-02-13,08:00:00,Symb,13,Feb,LD,26.732655,27,26.41,14
4,2022-02-13 09:00:00,2022-02-13,09:00:00,Apo,13,Feb,LD,26.9009713333333,27,26.41,14
4,2022-02-13 09:00:00,2022-02-13,09:00:00,Symb,13,Feb,LD,26.7176383333333,27,26.41,14
4,2022-02-13 10:00:00,2022-02-13,10:00:00,Apo,13,Feb,LD,26.9733463333333,27,26.41,14
4,2022-02-13 10:00:00,2022-02-13,10:00:00,Symb,13,Feb,LD,26.7900133333333,27,26.41,14
4,2022-02-13 11:00:00,2022-02-13,11:00:00,Apo,13,Feb,LD,26.9807296666667,27,26.41,14
4,2022-02-13 11:00:00,2022-02-13,11:00:00,Symb,13,Feb,LD,26.7973966666667,27,26.41,14
4,2022-02-13 12:00:00,2022-02-13,12:00:00,Apo,13,Feb,LD,26.9543046666667,27,26.41,14
4,2022-02-13 12:00:00,2022-02-13,12:00:00,Symb,13,Feb,LD,26.7709716666667,27,26.41,14
4,2022-02-13 13:00:00,2022-02-13,13:00:00,Apo,13,Feb,LD,26.9184463333333,27,26.41,14
4,2022-02-13 13:00:00,2022-02-13,13:00:00,Symb,13,Feb,LD,26.7351133333333,27,26.41,14
4,2022-02-13 14:00:00,2022-02-13,14:00:00,Apo,13,Feb,LD,26.9159463333333,27,26.41,14
4,2022-02-13 14:00:00,2022-02-13,14:00:00,Symb,13,Feb,LD,26.7326133333333,27,26.41,14
4,2022-02-13 15:00:00,2022-02-13,15:00:00,Apo,13,Feb,LD,26.9725213333333,27,26.41,14
4,2022-02-13 15:00:00,2022-02-13,15:00:00,Symb,13,Feb,LD,26.7891883333333,27,26.41,14
4,2022-02-13 16:00:00,2022-02-13,16:00:00,Apo,13,Feb,LD,26.9807546666667,27,26.41,14
4,2022-02-13 16:00:00,2022-02-13,16:00:00,Symb,13,Feb,LD,26.7974216666667,27,26.41,14
4,2022-02-13 17:00:00,2022-02-13,17:00:00,Apo,13,Feb,LD,26.950963,27,26.41,14
4,2022-02-13 17:00:00,2022-02-13,17:00:00,Symb,13,Feb,LD,26.76763,27,26.41,14
4,2022-02-13 18:00:00,2022-02-13,18:00:00,Apo,13,Feb,LD,26.8311713333333,27,26.41,14
4,2022-02-13 18:00:00,2022-02-13,18:00:00,Symb,13,Feb,LD,26.6478383333333,27,26.41,14
4,2022-02-13 19:00:00,2022-02-13,19:00:00,Apo,13,Feb,LD,26.7945796666667,27,26.41,14
4,2022-02-13 19:00:00,2022-02-13,19:00:00,Symb,13,Feb,LD,26.6112466666667,27,26.41,14
4,2022-02-13 20:00:00,2022-02-13,20:00:00,Apo,13,Feb,LD,26.8103963333333,27,26.41,14
4,2022-02-13 20:00:00,2022-02-13,20:00:00,Symb,13,Feb,LD,26.6270633333333,27,26.41,14
4,2022-02-13 21:00:00,2022-02-13,21:00:00,Apo,13,Feb,LD,26.832763,27,26.41,14
4,2022-02-13 21:00:00,2022-02-13,21:00:00,Symb,13,Feb,LD,26.64943,27,26.41,14
4,2022-02-13 22:00:00,2022-02-13,22:00:00,Apo,13,Feb,LD,26.8618796666667,27,26.41,14
4,2022-02-13 22:00:00,2022-02-13,22:00:00,Symb,13,Feb,LD,26.6785466666667,27,26.41,14
4,2022-02-13 23:00:00,2022-02-13,23:00:00,Apo,13,Feb,LD,26.8335796666667,27,26.41,14
4,2022-02-13 23:00:00,2022-02-13,23:00:00,Symb,13,Feb,LD,26.6502466666667,27,26.41,14
4,2022-02-14 00:00:00,2022-02-14,00:00:00,Apo,14,Feb,LD,26.817013,27,26.41,15
4,2022-02-14 00:00:00,2022-02-14,00:00:00,Symb,14,Feb,LD,26.63368,27,26.41,15
